,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
3542,CCCCCCCCCCCCCCCCCC(O)=O,InChIKey=QIQXTHQIDYTFRH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
3543,OC(=O)CCCCC(=O)NCCCC(O)=O,InChIKey=CAWIWNFEFJHGNI-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,Aliphatic acyclic compounds
3544,None,None,None,None,None,None,None,None
3545,CCC(=O)NC1=NC2=C(N=CN2C(=O)CC)C(NC(=O)CC)=N1,InChIKey=OKVWHUAHZFKHQW-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Purines and purine derivatives,Aromatic heteropolycyclic compounds
3546,None,None,None,None,None,None,None,None
3547,CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,InChIKey=MQIUGAXCHLFZKX-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Aromatic homomonocyclic compounds
3548,COC(=O)C1CCCC2CC(=CC12C)C(C)=O,InChIKey=QQRBZSIGFUEPRF-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Methyl esters,Aliphatic homopolycyclic compounds
3549,CC(=O)OC1CC(C)=C2C(O)CC3(C)CCC(O)C(=C)C3C(OC(C)=O)C1C2(C)C,InChIKey=VLIABPNITDNRRW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Taxanes and derivatives,Aliphatic homopolycyclic compounds
3550,COC1=C(OC)C(=O)C2=C(CC(C(C)=C)C(C)(C2)C=C)C1=O,InChIKey=KUMTUFPJQNENGL-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Vinylogous esters,,Vinylogous esters,Aliphatic homopolycyclic compounds
3551,CCCCCCCC(CO)C(CO)(CO)OC(CO)(CO)C(CO)CCCCCCC,InChIKey=UJVIPPBBXJFEPW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic acyclic compounds
3552,CCCCCCCCCOC(C)COC(C)COC(C)CO,InChIKey=QDMNFMKBMIJCCD-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Aliphatic acyclic compounds
3553,None,None,None,None,None,None,None,None
3554,None,None,None,None,None,None,None,None
3555,None,None,None,None,None,None,None,None
3556,None,None,None,None,None,None,None,None
3557,CCCCCC(=O)OCC(COCC(COC(=O)CCC)OC(=O)CCC)OC(=O)CCCCC,InChIKey=KIWLPGBVLOCNAS-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Aliphatic acyclic compounds
3558,None,None,None,None,None,None,None,None
3559,None,None,None,None,None,None,None,None
3560,None,None,None,None,None,None,None,None
3561,None,None,None,None,None,None,None,None
3562,None,None,None,None,None,None,None,None
3563,None,None,None,None,None,None,None,None
3564,None,None,None,None,None,None,None,None
3565,None,None,None,None,None,None,None,None
3566,OC(CNC(=O)CCCC1CCCCC1)CNC(=O)CCCC1CCCCC1,InChIKey=HANRAEDCEBXRKE-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic homomonocyclic compounds
3567,None,None,None,None,None,None,None,None
3568,None,None,None,None,None,None,None,None
3569,None,None,None,None,None,None,None,None
3570,None,None,None,None,None,None,None,None
3571,None,None,None,None,None,None,None,None
3572,None,None,None,None,None,None,None,None
3573,None,None,None,None,None,None,None,None
3574,None,None,None,None,None,None,None,None
3575,None,None,None,None,None,None,None,None
3576,None,None,None,None,None,None,None,None
3577,CC(C)CC(NC(=O)CN)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(O)=O,InChIKey=WNPCSNDSDKGLTA-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic acyclic compounds
3578,None,None,None,None,None,None,None,None
3579,None,None,None,None,None,None,None,None
3580,None,None,None,None,None,None,None,None
3581,None,None,None,None,None,None,None,None
3582,None,None,None,None,None,None,None,None
3583,None,None,None,None,None,None,None,None
3584,None,None,None,None,None,None,None,None
3585,[H][C@]1(CC[C@]2(C)CC(=O)C(C[C@@]2([H])[C@]1(C)O)=C(C)C)C(C)=O,InChIKey=AGKHZMNODLLLGS-RKTXRCNFSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homopolycyclic compounds
3586,None,None,None,None,None,None,None,None
3587,None,None,None,None,None,None,None,None
3588,None,None,None,None,None,None,None,None
3589,None,None,None,None,None,None,None,None
3590,None,None,None,None,None,None,None,None
3591,None,None,None,None,None,None,None,None
3592,None,None,None,None,None,None,None,None
3593,None,None,None,None,None,None,None,None
3594,None,None,None,None,None,None,None,None
3595,None,None,None,None,None,None,None,None
3596,CCCCCCCCCCOCCCN(CCO)CCO,InChIKey=ALGXBHUNFXXMTQ-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
3597,None,None,None,None,None,None,None,None
3598,None,None,None,None,None,None,None,None
3599,None,None,None,None,None,None,None,None
3600,None,None,None,None,None,None,None,None
3601,None,None,None,None,None,None,None,None
3602,None,None,None,None,None,None,None,None
3603,CC1(CCC2C(CCC3=CC(=O)CCC23)C1C=C)C(O)=O,InChIKey=UTDHPYHDSXLVFJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid acids,Steroid acids,Aliphatic homopolycyclic compounds
3604,None,None,None,None,None,None,None,None
3605,[H][C@]1(C[C@@]2(C)C3=C(C[C@]([H])(OC(C)=O)[C@]2(C)[C@@]1([H])[C@@](C)(O)[C@]1([H])CC=C(C)C(=O)O1)C=C1C=CC(=O)OC(C)(C)[C@]1([H])C=C3)OC(C)=O,InChIKey=OZGJHTKUIUKNKQ-MCFBLURZSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Aliphatic heteropolycyclic compounds
3606,CC1=CC2OC(=O)C(=C)C2CCC(=C)C(O)CC1,InChIKey=JNHKVMWTQCZYHK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Terpene lactones,Aliphatic heteropolycyclic compounds
3607,CC(C)=C1C2C=C(C)CCC2C(C)=CC1=O,InChIKey=WFCQRHPAVQIDTH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homopolycyclic compounds
3608,CCCCCC,InChIKey=VLKZOEOYAKHREP-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
3609,None,None,None,None,None,None,None,None
3610,None,None,None,None,None,None,None,None
3611,None,None,None,None,None,None,None,None
3612,None,None,None,None,None,None,None,None
3613,None,None,None,None,None,None,None,None
3614,None,None,None,None,None,None,None,None
3615,CC1=CN2C=C(N)C(C)=NC2=N1,InChIKey=VQUGHLUDTOPSCV-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,"Imidazo[1,2-a]pyrimidines",,"Imidazo[1,2-a]pyrimidines",Aromatic heteropolycyclic compounds
3616,None,None,None,None,None,None,None,None
3617,None,None,None,None,None,None,None,None
3618,None,None,None,None,None,None,None,None
3619,None,None,None,None,None,None,None,None
3620,None,None,None,None,None,None,None,None
3621,None,None,None,None,None,None,None,None
3622,CC12CCC3C(CC(=C)C(=CC(O)=O)C3(C)C=C)C1CCC2=O,InChIKey=YEPDHDCRDYWZER-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ketones,Aliphatic homopolycyclic compounds
3623,CCCCCCCCCCCCCCCCC(CO)NCCO,InChIKey=BVOSGSDZUBPYDY-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
3624,None,None,None,None,None,None,None,None
3625,None,None,None,None,None,None,None,None
3626,None,None,None,None,None,None,None,None
3627,None,None,None,None,None,None,None,None
3628,None,None,None,None,None,None,None,None
3629,None,None,None,None,None,None,None,None
3630,CC(C)(O)C1CCC(=CC1)C(=O)OCC1OC(OC(=O)C2=CCC(CC2)C(C)(C)O)C(O)C(O)C1O,InChIKey=JOLLIDAUJSAZHE-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Aliphatic heteromonocyclic compounds
3631,None,None,None,None,None,None,None,None
3632,None,None,None,None,None,None,None,None
3633,None,None,None,None,None,None,None,None
3634,None,None,None,None,None,None,None,None
3635,None,None,None,None,None,None,None,None
3636,CC(=O)C1=CC=CC=C1C(=O)OCC=C,InChIKey=CDSLHDORLQQRFQ-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,Aromatic homomonocyclic compounds
3637,None,None,None,None,None,None,None,None
3638,None,None,None,None,None,None,None,None
3639,None,None,None,None,None,None,None,None
3640,None,None,None,None,None,None,None,None
3641,CC(N=C(O)CCCCCCCCC(O)=NCCCCCCCCCCCC(O)=NC(CCCCN)C(O)=O)C(O)=O,InChIKey=RCCSZOIRVXYEER-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Aliphatic acyclic compounds
3642,None,None,None,None,None,None,None,None
3643,COC(=O)C(=C)C1CCC2(C)CCC=C(C)C2=C1,InChIKey=JZLCUDNYYUNJAT-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",Aliphatic homopolycyclic compounds
3644,None,None,None,None,None,None,None,None
3645,COC(=O)C=C(C)CCC1C(=C)CCC2C1(C)CCCC2(C)C(O)=O,InChIKey=AKIRMBMADXTLAC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
3646,None,None,None,None,None,None,None,None
3647,CCCCCCCCCCCCCCCCCCN,InChIKey=REYJJPSVUYRZGE-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Monoalkylamines,Aliphatic acyclic compounds
3648,CCN(CC)C([O])=C1C(=C)C=CC=C1OC,InChIKey=GSDWGCCFYJZPNP-UHFFFAOYSA-N,Organic compounds,Benzenoids,Phenol ethers,Anisoles,Anisoles,Aromatic homomonocyclic compounds
3649,None,None,None,None,None,None,None,None
3650,None,None,None,None,None,None,None,None
3651,None,None,None,None,None,None,None,None
3652,None,None,None,None,None,None,None,None
3653,None,None,None,None,None,None,None,None
3654,[H][C@]1(O)CCC2=CC[C@]([H])(C[C@]2(C)[C@@]1([H])C)C(=C)C(O)=O,InChIKey=JWDQMIWFEHDIHC-YODMDTAWSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",Aliphatic homopolycyclic compounds
3655,None,None,None,None,None,None,None,None
3656,None,None,None,None,None,None,None,None
3657,None,None,None,None,None,None,None,None
3658,None,None,None,None,None,None,None,None
3659,None,None,None,None,None,None,None,None
3660,CCCCCCC=CCCCCCCCC(O)=O,InChIKey=SECPZKHBENQXJG-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
3661,None,None,None,None,None,None,None,None
3662,[H][C@]12OC(=O)C(=C)[C@]1([H])[C@@]([H])(CC(=C)[C@@]([H])(CC[C@@](C)(O)[C@@]2([H])C)OO)OC(C)=O,InChIKey=YATRQTXWNJOBIY-SRWFEHBNSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Terpene lactones,Aliphatic heteropolycyclic compounds
3663,CC1CC(O)C2C(OC(=O)C2=C)C2(C)C(=O)CC3OC123,InChIKey=LEVDFZQLKVDISQ-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Oxanes,,Oxanes,Aliphatic heteropolycyclic compounds
3664,None,None,None,None,None,None,None,None
3665,None,None,None,None,None,None,None,None
3666,None,None,None,None,None,None,None,None
3667,NC(CC1=CNC2=C1C=C(O)C=C2)C(O)=O,InChIKey=LDCYZAJDBXYCGN-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Tryptamines and derivatives,Serotonins,Aromatic heteropolycyclic compounds
3668,None,None,None,None,None,None,None,None
3669,None,None,None,None,None,None,None,None
3670,[H][C@]1(C)C(=O)O[C@@]2([H])[C@@]1([H])[C@]([H])(C[C@@]1(C)O[C@]11C(=O)C=C(C)[C@]21C)OC(C)=O,InChIKey=UQVLTSKOVMGPEN-QZACKJQJSA-N,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Aliphatic heteropolycyclic compounds
3671,CC1CC2OC(=O)C(=C)C2CC=C1CCC(=O)CC(O)=O,InChIKey=YHOCZABKSPCZQP-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Xanthanolides,Aliphatic heteropolycyclic compounds
3672,None,None,None,None,None,None,None,None
3673,CCCCCCCCCCCCCC(=O)CC(NC(=O)CCCC(O)=O)C(=O)CCCCCCCCCCCCC,InChIKey=SMGPHVFAADKHGF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
3674,None,None,None,None,None,None,None,None
3675,CC12CCC3C(CC=C4CC(O)CCC34C)C1CC(=O)C2O,InChIKey=AKRBLZKRYPEVIK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Aliphatic homopolycyclic compounds
3676,CCC(=O)NNC(=O)CC1=CC=CC=C1,InChIKey=RGMOILFYPZEFOL-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylacetamides,Phenylacetamides,Aromatic homomonocyclic compounds
3677,None,None,None,None,None,None,None,None
3678,None,None,None,None,None,None,None,None
3679,None,None,None,None,None,None,None,None
3680,None,None,None,None,None,None,None,None
3681,None,None,None,None,None,None,None,None
3682,CC(C)C(=O)C=C1CCC2C(C)(C)CCCC2(C(O)=O)C1=CC(O)=O,InChIKey=XGVHDAGNMLWTCD-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,Aliphatic homopolycyclic compounds
3683,None,None,None,None,None,None,None,None
3684,None,None,None,None,None,None,None,None
3685,None,None,None,None,None,None,None,None
3686,None,None,None,None,None,None,None,None
3687,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,InChIKey=ROPXFXOUUANXRR-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
3688,None,None,None,None,None,None,None,None
3689,None,None,None,None,None,None,None,None
3690,None,None,None,None,None,None,None,None
3691,None,None,None,None,None,None,None,None
3692,CCCCCCCCCC(CCCCCCCCCCCC(N)=O)OC1OC(CO)C(O)C(O)C1O,InChIKey=ASACZWJLEIXZTC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Aliphatic heteromonocyclic compounds
3693,CCCCCC=CCC=CCCCCCCCC(O)=O,InChIKey=OYHQOLUKZRVURQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Aliphatic acyclic compounds
3694,CCCCCCCCC(O)CCCCCCCCCCC(=O)NCCO,InChIKey=RKOQYSOOIAHFLS-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,Aliphatic acyclic compounds
3695,None,None,None,None,None,None,None,None
3696,CC(C)C(=O)OC1CC2(C)OC2CC(OC(C)=O)C(C)=CC2OC(=O)C(=C)C12,InChIKey=VDPIGPWXCXCBKE-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Germacranolides and derivatives,Aliphatic heteropolycyclic compounds
3697,C[C@]12CCC3=C(COC3=O)[C@]1(C)CCC(=O)C2,InChIKey=LHWNKIQQAJIUCR-KGLIPLIRSA-N,Organic compounds,Organoheterocyclic compounds,Naphthofurans,,Naphthofurans,Aliphatic heteropolycyclic compounds
3698,None,None,None,None,None,None,None,None
3699,CCCCCCCC(=O)C=CC=CC(=O)CCCCC(O)=NC(C)CO,InChIKey=ZYHYWYAZVQTSBX-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Enones,Aliphatic acyclic compounds
3700,None,None,None,None,None,None,None,None
3701,COC(=O)CCCC=CCC=CCC=CCC=CCCCC(=O)OC,InChIKey=RBYBPBISTFAVNL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Aliphatic acyclic compounds
3702,None,None,None,None,None,None,None,None
3703,None,None,None,None,None,None,None,None
3704,None,None,None,None,None,None,None,None
3705,None,None,None,None,None,None,None,None
3706,None,None,None,None,None,None,None,None
3707,CC(C)CC(N)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(O)=O,InChIKey=GRDBEFVEAVXYMD-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic acyclic compounds
3708,None,None,None,None,None,None,None,None
3709,None,None,None,None,None,None,None,None
3710,None,None,None,None,None,None,None,None
3711,None,None,None,None,None,None,None,None
3712,None,None,None,None,None,None,None,None
3713,CCCCCCC(CC=CCCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,InChIKey=FUXJPUFTHNUAJY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Aliphatic acyclic compounds
3714,CC(C)CC(N)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(O)=O,InChIKey=GRDBEFVEAVXYMD-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic acyclic compounds
3715,[H][C@](C)(O[C@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)[C@@]1(O)C[C@]([H])(O)[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,InChIKey=NIGNZGONTLGWFV-ZMFDJUTMSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal glycosides,Steroidal glycosides,Aliphatic heteropolycyclic compounds
3716,None,None,None,None,None,None,None,None
3717,None,None,None,None,None,None,None,None
3718,CC1C(=O)OC2C3=C(C)C(=O)CCC3(C)CCC12O,InChIKey=KLPWVMFJDOIILT-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,"Eudesmanolides, secoeudesmanolides, and derivatives",Aliphatic heteropolycyclic compounds
3719,None,None,None,None,None,None,None,None
3720,None,None,None,None,None,None,None,None
3721,None,None,None,None,None,None,None,None
3722,COC(C(C)OC(=O)C1=CC=CC=C1)C(C)OC(=O)C1=CC=CC=C1,InChIKey=TTZLGOMPNMVPRQ-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Aromatic homomonocyclic compounds
3723,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
3724,[H][C@]1(OC(C)=O)O[C@]([H])(OC(C)=O)[C@@]23C1=C[C@]([H])(C[C@]2([H])[C@](C)(CC(=C)C=C)[C@@]([H])(C)C[C@]3([H])O)OC(=O)C1=CC=CC=C1,InChIKey=NJJNZICPJQSEHM-ISWHNJFYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Colensane and clerodane diterpenoids,Aromatic heteropolycyclic compounds
3725,None,None,None,None,None,None,None,None
3726,None,None,None,None,None,None,None,None
3727,NC(=O)CCCCCCCCCC=C,InChIKey=VNAKTIPMYKWZLD-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Aliphatic acyclic compounds
3728,None,None,None,None,None,None,None,None
3729,NC(=O)CS(=O)(=O)CC(N)=S,InChIKey=WSUAMLBRUFFRMR-UHFFFAOYSA-N,Organic compounds,Organosulfur compounds,Sulfonyls,Sulfones,Sulfones,Aliphatic acyclic compounds
3730,None,None,None,None,None,None,None,None
3731,None,None,None,None,None,None,None,None
3732,CCC=CC=CC=CC=CCCCCCC(O)=O,InChIKey=MMJOQCPKGDKDLB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
3733,None,None,None,None,None,None,None,None
3734,[H][C@@](C)(CC)C(=O)O[C@]1([H])C=C(CO)C(=O)[C@@]([H])(OC(C)=O)[C@]1([H])C(C)C,InChIKey=RZTGUKIUZAJSPI-HLRQMNNKSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,Aliphatic homomonocyclic compounds
3735,COC1C(O)C(C)C2OC1(O)C(C)C(=O)OC(CCCCC(OC)C(CCC2C)OC)C1=CC=CC=C1,InChIKey=IGNVFEWEHDAIBI-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Aromatic heteropolycyclic compounds
3736,None,None,None,None,None,None,None,None
3737,None,None,None,None,None,None,None,None
3738,CC(CCCCN=C(O)CCCN=C(O)CCCCCCCCCCC(O)=O)C(O)=O,InChIKey=NAHKGVNRYDNZRX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
3739,[H]C1(CC2=C(CC1([H])C(=O)OC)C(=O)CC2)C(=O)OC,InChIKey=RPLFDITWLLPMSI-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,Aliphatic homopolycyclic compounds
