,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
6811,CCC1(CCC(C)(C)N1[O])P(O)(O)=O,InChIKey=LYEBMTXELGBZDJ-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Pyrrolidines,,Pyrrolidines,Aliphatic heteromonocyclic compounds
6812,None,None,None,None,None,None,None,None
6813,CCCCCCCCCCC(N)=O,InChIKey=FKVMWDZRDMCIAJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Aliphatic acyclic compounds
6814,CC(O)COC(=O)CCCCCCCC(=O)OCC(C)O,InChIKey=HILXNQDVXRHFJW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
6815,CCCCCCCCCCCCCCOCCOCCOP(O)(=O)OCCN,InChIKey=FMVSQRHQRAPHCA-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Phosphoethanolamines,Aliphatic acyclic compounds
6816,None,None,None,None,None,None,None,None
6817,None,None,None,None,None,None,None,None
6818,None,None,None,None,None,None,None,None
6819,CC(OC1OC(CO)C(O)C(O)C1N=C(C)O)C(N)C(C)=O,InChIKey=XVRCYEHKRARHEW-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,N-acyl-alpha-hexosamines,Aliphatic heteromonocyclic compounds
6820,OCCOCCOCCOCCOCCOCCOCCOCCOCCO,InChIKey=YZUUTMGDONTGTN-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
6821,None,None,None,None,None,None,None,None
6822,None,None,None,None,None,None,None,None
6823,None,None,None,None,None,None,None,None
6824,None,None,None,None,None,None,None,None
6825,CCCCCCCCCC,InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6826,None,None,None,None,None,None,None,None
6827,None,None,None,None,None,None,None,None
6828,None,None,None,None,None,None,None,None
6829,None,None,None,None,None,None,None,None
6830,[H]C(N)(CO)C([H])(O)C=CCCC=C(C)CCCCCCCCC,InChIKey=QCUHPIBMMDIRKL-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
6831,None,None,None,None,None,None,None,None
6832,[H]C12CCC(=O)C=C1CCC1([H])C(C)(CCCC21C)C(O)=O,InChIKey=DXXGHDAWCPTRPU-UHFFFAOYSA-N,Organic compounds,Benzenoids,Phenanthrenes and derivatives,Hydrophenanthrenes,Hydrophenanthrenes,Aliphatic homopolycyclic compounds
6833,None,None,None,None,None,None,None,None
6834,None,None,None,None,None,None,None,None
6835,CCCCCCOC(C(O)C(O)C(O)CO)C(O)=N,InChIKey=WEMVMUHFNSGBBT-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Aliphatic acyclic compounds
6836,COC(=O)C=C1CC(C)=CCCC1(C)C,InChIKey=ZRPDHZWJTDWYRM-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Monocyclic monoterpenoids,Aliphatic homomonocyclic compounds
6837,None,None,None,None,None,None,None,None
6838,None,None,None,None,None,None,None,None
6839,CC(C)CCCCCCCCCCC(CC(=O)NCC(O)=O)OC(=O)CCCCCCCCCCC(C)C,InChIKey=UHRYTLRUJLDGQT-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Aliphatic acyclic compounds
6840,None,None,None,None,None,None,None,None
6841,None,None,None,None,None,None,None,None
6842,COC(=O)CCC(=O)CCC(C)=O,InChIKey=VGDSAPHYFMWWPS-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Gamma-keto acids and derivatives,Gamma-keto acids and derivatives,Aliphatic acyclic compounds
6843,None,None,None,None,None,None,None,None
6844,None,None,None,None,None,None,None,None
6845,COC(=O)C(CC(C)C)N=C(O)C(CC1=CC=CC=C1)N=C=O,InChIKey=TWRFDSOJLWZRBB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aromatic homomonocyclic compounds
6846,CCCCCCOC(C(O)C(O)C(O)CO)C(O)=N,InChIKey=WEMVMUHFNSGBBT-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Aliphatic acyclic compounds
6847,None,None,None,None,None,None,None,None
6848,CC,InChIKey=OTMSDBZUPAUEDD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6849,None,None,None,None,None,None,None,None
6850,None,None,None,None,None,None,None,None
6851,NOCCOCCOCCOCCOCCOCCOCCOCCO,InChIKey=HDRNFSWWFPXNTH-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
6852,None,None,None,None,None,None,None,None
6853,None,None,None,None,None,None,None,None
6854,None,None,None,None,None,None,None,None
6855,None,None,None,None,None,None,None,None
6856,None,None,None,None,None,None,None,None
6857,None,None,None,None,None,None,None,None
6858,CC1(C)CC(CC(C)(C)N1[O])NC(=O)CCCCCN,InChIKey=DWHCRHVHFCVHJG-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic heteromonocyclic compounds
6859,None,None,None,None,None,None,None,None
6860,None,None,None,None,None,None,None,None
6861,None,None,None,None,None,None,None,None
6862,OC(=O)CCCCCCCCCCC(O)=NC1CCCCC1N=C(O)CCCCCCCCCCC(O)=O,InChIKey=GNWAWHTZPHPKBP-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic homomonocyclic compounds
6863,None,None,None,None,None,None,None,None
6864,None,None,None,None,None,None,None,None
6865,None,None,None,None,None,None,None,None
6866,CC(=O)C(C)=CC1=CC=CC=C(C1)C(C)=O,InChIKey=ISHHMEKACXFMST-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Monocyclic monoterpenoids,Aliphatic homomonocyclic compounds
6867,None,None,None,None,None,None,None,None
6868,None,None,None,None,None,None,None,None
6869,None,None,None,None,None,None,None,None
6870,None,None,None,None,None,None,None,None
6871,None,None,None,None,None,None,None,None
6872,None,None,None,None,None,None,None,None
6873,CCCCCCC(OC(C)=O)C(OC(C)=O)C(COC(C)=O)N=C(C)O,InChIKey=RKXAXCSMHOZNCU-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic acyclic compounds
6874,CCCCCCCCCCCCP=O,InChIKey=NRAKBSJRGMYTAL-UHFFFAOYSA-N,Organic compounds,Organophosphorus compounds,,,Organophosphorus compounds,Aliphatic acyclic compounds
6875,COC(=O)CCCCC(=O)OC,InChIKey=UDSFAEKRVUSQDD-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Aliphatic acyclic compounds
6876,CC1CCC2=C1CC(=C(C)C(C)=O)C2=O,InChIKey=CQZVEDGPFQDRER-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Bicyclic monoterpenoids,Aliphatic homopolycyclic compounds
6877,None,None,None,None,None,None,None,None
6878,None,None,None,None,None,None,None,None
6879,CCCCCCOP(O)(=O)C1=CC(OC(CC)CC)C(N=C(C)O)C(C1)NC(N)=N,InChIKey=PRKYXODIZZEVEQ-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Organic phosphonic acids and derivatives,Phosphonic acid esters,Phosphonic acid esters,Aliphatic homomonocyclic compounds
6880,None,None,None,None,None,None,None,None
6881,CCCCCCNC(=O)N=NCCCCCC,InChIKey=WNDRYKQDASSELN-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Azo compounds,Azo compounds,Aliphatic acyclic compounds
6882,None,None,None,None,None,None,None,None
6883,None,None,None,None,None,None,None,None
6884,None,None,None,None,None,None,None,None
6885,NC(CCCCCC(O)=O)CCC(O)=O,InChIKey=MCFWOJTVRGLOSJ-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,Aliphatic acyclic compounds
6886,None,None,None,None,None,None,None,None
6887,OCC(O)C(O)CCNCCC(O)C(O)CO,InChIKey=FVGNYOCPJXHGGH-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,3-aminoalcohols",Aliphatic acyclic compounds
6888,CCCCCCCC1CCC(=O)O1,InChIKey=PHXATPHONSXBIL-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Aliphatic heteromonocyclic compounds
6889,CCCCCC(=C)C(CCC(C)=O)=CC,InChIKey=CKRURLCIYXKOCF-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ketones,Aliphatic acyclic compounds
6890,CC(O)C(OC1OC(CO)C(O)C(O)C1O)C(CO)OC(O)CN,InChIKey=ZAMZUXFKMWGHPL-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Aliphatic heteromonocyclic compounds
6891,CCCCCCCCCC(O)CC(O)=NC(CCO)C(O)=O,InChIKey=MYAXJEBANUBRMO-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Aliphatic acyclic compounds
6892,None,None,None,None,None,None,None,None
6893,None,None,None,None,None,None,None,None
6894,CCC=CCC1C(CCCCCCCC(=O)OC)C=CC1=O,InChIKey=AXDNONFPXLVMOY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
6895,None,None,None,None,None,None,None,None
6896,None,None,None,None,None,None,None,None
6897,CC(O)C(O)C(C)OC(CO)CN=C(O)CCCCCCCCCCC(O)=O,InChIKey=QLCQISLHUQRIFJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
6898,CC(O)COC(C=O)C(OCC(C)O)C(O)C(O)CO,InChIKey=LYCGGJJJQZMFOJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic acyclic compounds
6899,None,None,None,None,None,None,None,None
6900,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6901,CCCCCCC(=O)OCC(OC1OC(CO)C(O)C(O)C1N)OC(=O)CCCCCC,InChIKey=JMAFGJJANUJWSD-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Aminoglycosides,Aliphatic heteromonocyclic compounds
6902,CCCCCCCCCCCCC(=O)NCCN(C)C,InChIKey=YYIRNGGGBALUBB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
6903,None,None,None,None,None,None,None,None
6904,None,None,None,None,None,None,None,None
6905,None,None,None,None,None,None,None,None
6906,None,None,None,None,None,None,None,None
6907,CC(C)=C(C)CC=CC=CC1=CC=CC=C1,InChIKey=QMXBQKQGVACPSG-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Styrenes,Styrenes,Aromatic homomonocyclic compounds
6908,None,None,None,None,None,None,None,None
6909,COC(=O)C1(C)CCCC2(C)C1CCC(=O)OC2CCC1=CC(=O)OC1,InChIKey=FBFPQIUVRUBIRS-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic heteropolycyclic compounds
6910,CCCCCCCCCCCC(O)CCC(=O)C(N)C(O)C(O)C(O)CO,InChIKey=RIXLBXRALNCSKP-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Aminosaccharides,Aliphatic acyclic compounds
6911,None,None,None,None,None,None,None,None
6912,COC(=O)CC(C)CCC1C(C)=CC(=O)C2C(C)(C)CCCC12C,InChIKey=QMLICBDWONMOSK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
6913,CC(OC1OC(CO)C(O)C(O)C1O)C(N)C(O)=O,InChIKey=DHIKRLNYEAMDOC-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glycosyl-amino acids,Aliphatic heteromonocyclic compounds
6914,NCC(COCC(COC(CO)CO)COC(CO)CO)COCC(COC(CO)CO)COC(CO)CO,InChIKey=ANNNQXPFRLSDEH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,Monoalkylglycerols,Aliphatic acyclic compounds
6915,CC(CCC=C(C)C)CCC(=C)C(O)=O,InChIKey=VUAJWHBRPOIIIQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Acyclic monoterpenoids,Aliphatic acyclic compounds
6916,CC1CC(C)C(=O)C(C1)C(O)CC(CC(N)=O)CC(O)=O,InChIKey=HBVRQWKFMXBPBY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Carbocyclic fatty acids,Aliphatic homomonocyclic compounds
6917,COC(=O)CCCCCCCC(O)=O,InChIKey=VVWPSAPZUZXYCM-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
6918,CC(=C)C=C1C(=O)OC(C)(CC(=O)C(C)=C)C1=C,InChIKey=OREUQYGYRUPBHB-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Aliphatic heteromonocyclic compounds
6919,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6920,COC(=O)C(C)C1CCC2(C)C(C1O)C(C)(O)C=CC2=O,InChIKey=QTWFZVHPPOTAGN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homopolycyclic compounds
6921,None,None,None,None,None,None,None,None
6922,CCC1NC(=O)C(CC2=CC=CC=C2)NC1=O,InChIKey=PRDFHVNTLCVCCP-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,Aromatic heteromonocyclic compounds
6923,CC(O)C=CC1C(C)=CC(=O)CC1(C)COC1OC(CO)C(O)C(O)C1O,InChIKey=YWZWGUSLEFAOTA-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Aliphatic heteromonocyclic compounds
6924,None,None,None,None,None,None,None,None
6925,None,None,None,None,None,None,None,None
6926,CCCCCCCC(=O)OC(=N)CCC(=O)OC(=O)CCCCCCC,InChIKey=VEABDRIXPCUJLX-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic acyclic compounds
6927,CC=CC=CCCCCCCC(O)=O,InChIKey=RIRWUBGRKQQBBQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
6928,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)NCCO,InChIKey=GKKWUSPPIQURFM-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
6929,[H]C(CCCCC)=C([H])C([H])=C([H])C(=O)CCCCCCCC(=O)OC,InChIKey=XOSMLGFHFPGNQV-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Aliphatic acyclic compounds
6930,None,None,None,None,None,None,None,None
6931,CCCCCCCCCCCCCCCN(C)CC1=CC=CC=C1,InChIKey=YMMNFUJNCOWQRX-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,Phenylmethylamines,Aromatic homomonocyclic compounds
6932,None,None,None,None,None,None,None,None
6933,CCC=CCC=CCC=CCCCCCCCC(=O)NC(CC(O)=O)C(O)=O,InChIKey=PBRIIXYWXZBCCP-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Aspartic acid and derivatives,Aliphatic acyclic compounds
6934,CCCCCCCCCCCC(O)=NC(CCC(O)=NC1OC(CO)C(O)C(O)C1O)C(O)=O,InChIKey=QRUXGRQWYIBBCR-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Aliphatic heteromonocyclic compounds
6935,None,None,None,None,None,None,None,None
6936,None,None,None,None,None,None,None,None
6937,None,None,None,None,None,None,None,None
6938,None,None,None,None,None,None,None,None
6939,None,None,None,None,None,None,None,None
6940,None,None,None,None,None,None,None,None
6941,CCCCCCCCCCCCOP(=O)=O,InChIKey=HNQZKSORBSIMCM-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,,Organooxygen compounds,Aliphatic acyclic compounds
6942,None,None,None,None,None,None,None,None
6943,None,None,None,None,None,None,None,None
6944,CCCCCCCC(=O)SCC,InChIKey=QREBDIAGMMUKFO-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl thioesters,Fatty acyl thioesters,Aliphatic acyclic compounds
6945,COC(=O)C(CC(C)C)N=C(O)C(CC1=CC=CC=C1)N=C=O,InChIKey=TWRFDSOJLWZRBB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aromatic homomonocyclic compounds
6946,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6947,CCCCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1N=C(C)O,InChIKey=DIHFYZMKEAZXBT-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,N-acyl-alpha-hexosamines,Aliphatic heteromonocyclic compounds
6948,None,None,None,None,None,None,None,None
6949,None,None,None,None,None,None,None,None
6950,None,None,None,None,None,None,None,None
6951,None,None,None,None,None,None,None,None
6952,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6953,None,None,None,None,None,None,None,None
6954,None,None,None,None,None,None,None,None
6955,None,None,None,None,None,None,None,None
6956,None,None,None,None,None,None,None,None
6957,None,None,None,None,None,None,None,None
6958,COC(=O)C1=CC(CCC=O)(CCC1C)C(C)=C,InChIKey=GBWOWLXWGAVQCZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,Aliphatic homomonocyclic compounds
6959,None,None,None,None,None,None,None,None
6960,None,None,None,None,None,None,None,None
6961,CCCCCCCCCC(=O)CC(=O)NCC(=O)OCC,InChIKey=XIHOIGVOPPMEJL-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic acyclic compounds
6962,None,None,None,None,None,None,None,None
6963,NC(=O)CCCCCCCCCCCCCCC(=O)OCC(O)CO,InChIKey=PFCUHAXVSTZVMX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Aliphatic acyclic compounds
6964,None,None,None,None,None,None,None,None
6965,None,None,None,None,None,None,None,None
6966,CC(NC(C)=O)C(=O)NC1CCCCC1,InChIKey=NJPYJJBCXXOFDR-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic homomonocyclic compounds
6967,None,None,None,None,None,None,None,None
6968,CCCCCCC(OC(C)=O)C(OC(C)=O)C(COC(C)=O)N=C(C)O,InChIKey=RKXAXCSMHOZNCU-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic acyclic compounds
6969,None,None,None,None,None,None,None,None
6970,None,None,None,None,None,None,None,None
6971,None,None,None,None,None,None,None,None
6972,None,None,None,None,None,None,None,None
6973,COC(=O)CCC(=O)NCC(C)NC(=O)CCC(=O)OC,InChIKey=DEFHMKMJJUUNJY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Aliphatic acyclic compounds
6974,CCCCCC(=O)C=CC=CC=CC(C)=O,InChIKey=ZLXXODZUHQFOGY-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Enones,Aliphatic acyclic compounds
6975,CC(C)CCOCCOCCOCCOCCOCCOCC(=O)NC(C)C,InChIKey=CWBAWCSCTZPORE-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Secondary carboxylic acid amides,Aliphatic acyclic compounds
6976,CC(C)CC(NC(=O)C(C)NC(C)=O)C(O)=O,InChIKey=HIEIIANYSKARKE-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aliphatic acyclic compounds
6977,COC(=O)CCC(=O)NCC(C)NC(=O)CCC(=O)OC,InChIKey=DEFHMKMJJUUNJY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Aliphatic acyclic compounds
6978,None,None,None,None,None,None,None,None
6979,None,None,None,None,None,None,None,None
6980,CC1OC(OC(C)(CCC=C(CO)C(O)=O)C=C)C(O)C(O)C1O,InChIKey=BIUQGDGSXUQICF-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,Aliphatic heteromonocyclic compounds
