	rank	#adducts	#predictedFPs	Confidence_Score	CSI:FingerID_Score	Zodiac_Score	TreeIsotope_Score	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	id	Original_Path	scan	sirius_id	experimentName
2817	2818	1	3	0.08802831017004390	-344.8633005843300	0.6889447236180900	81.92934405920150	C29H51N3O12	[M + H]+	MXULTSBBRIYJLZ	"InChI=1S/C29H51N3O12/c33-15-18-43-20-19-41-17-14-31-27(36)23-44-22-21-42-16-13-30-25(34)12-11-24(29(39)40)32-26(35)9-7-5-3-1-2-4-6-8-10-28(37)38/h15,24H,1-14,16-23H2,(H,30,34)(H,31,36)(H,32,35)(H,37,38)(H,39,40)"		C(CCCCCC(=O)O)CCCCC(=O)NC(CCC(=O)NCCOCCOCC(=O)NCCOCCOCC=O)C(=O)O		123443014	PubChem:(123443014)	2	2817	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	3374	3020_spectrumfile-00000_3374	3374
2818	2819	1	1	0.08795681854031620	-235.2813792864550	1.0	71.49759152405830	C19H27NO6	[M + H]+	FYJFDELUUIEZIP	"InChI=1S/C19H27NO6/c1-4-13-9-12(2)19(23,11-24-3)18(22)25-10-14-5-7-20-8-6-15(16(14)20)26-17(13)21/h4-5,12,15-16,23H,6-11H2,1-3H3"		CC=C1CC(C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(COC)O)C			KEGG Mine:(null)	8589934592	2818	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2034	1804_spectrumfile-00000_2034	2034
2819	2820	1	1	0.08795472275388380	-199.59582684784200	1.0	101.5806303033170	C14H14N2O4	[M + H]+	FJFZHPXIJLBXRK	"InChI=1S/C14H14N2O4/c1-20-14(19)10-6-8-7-4-2-3-5-9(7)15-11(8)12(16-10)13(17)18/h2-5,10,12,15-16H,6H2,1H3,(H,17,18)"	"3-methoxycarbonyl-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indole-1-carboxylic acid"	COC(=O)C1CC2=C(C(N1)C(=O)O)NC3=CC=CC=C23		60015804;69178464	PubChem:(60015804 69178464)	2	2819	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	7573	6425_spectrumfile-00000_7573	7573
2820	2821	1	1	0.08795420332994880	-186.14425632515900	1.0	152.75927394007300	C25H34O4	[M + Na]+	UVIMMZIMRXPGBY	"InChI=1S/C25H34O4/c1-24-12-11-21-19(20(24)8-9-22(24)27)7-6-17-14-18(26)10-13-25(17,21)15-29-23(28)16-4-2-3-5-16/h14,16,19-21H,2-13,15H2,1H3"		CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34COC(=O)C5CCCC5		57310522;70543184	PubChem:(57310522 70543184)	2	2820	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4325	3808_spectrumfile-00000_4325	4325
2821	2822	1	1	0.08793762377797500	-91.55902115643950	1.0	173.10782470315700	C13H18O	[M + H]+	NFSGEQZSEHLTPV	"InChI=1S/C13H18O/c1-9(2)10(3)11-6-12(14)8-13(4,5)7-11/h6H,1,3,7-8H2,2,4-5H3"		CC(=C)C(=C)C1=CC(=O)CC(C1)(C)C		10511895	PubChem:(10511895)	2	2821	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	3650	3157_spectrumfile-00000_3650	3650
2822	2823	1	1	0.08784151597293670	-193.79532665927	1.0	101.62738543454800	C17H31N3O5	[M + H]+	JRUBYRGXZQLBRV	"InChI=1S/C17H31N3O5/c1-10(2)6-13(8-15(22)20-25)16(23)19-14(7-11(3)4)17(24)18-12(5)9-21/h9-14,25H,6-8H2,1-5H3,(H,18,24)(H,19,23)(H,20,22)"		CC(C)CC(CC(=O)NO)C(=O)NC(CC(C)C)C(=O)NC(C)C=O		44348963	PubChem:(44348963);PubMed:(null)	66	2822	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1999	1770_spectrumfile-00000_1999	1999
2823	2824	1	2	0.0877927450350438	-356.0176202242160	0.27587939698492500	13.558159116723700	C27H47N7O5	[M + H]+	SBVOLSLPWCLROY	"InChI=1S/C27H47N7O5/c28-15-7-4-12-21(32-24(35)20(31)18-19-10-2-1-3-11-19)25(36)33-22(13-5-8-16-29)26(37)34-23(27(38)39)14-6-9-17-30/h1-3,10-11,20-23H,4-9,12-18,28-31H2,(H,32,35)(H,33,36)(H,34,37)(H,38,39)"	6-amino-2-[[6-amino-2-[[6-amino-2-[(2-amino-3-phenylpropanoyl)amino]hexanoyl]amino]hexanoyl]amino]hexanoic acid	C1=CC=C(C=C1)CC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)O)N		20006119	PubChem:(20006119)	2	2823	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2279	2045_spectrumfile-00000_2279	2279
2824	2825	1	1	0.0877745993769323	-126.05857636452300	1.0	139.23585801237400	C21H30O4	[M + H]+	WTKBZJAWPZXKJU	"InChI=1S/C21H30O4/c1-14-6-9-17-20(2,11-5-12-21(17,3)19(23)24-4)16(14)8-7-15-10-13-25-18(15)22/h10,16-17H,1,5-9,11-13H2,2-4H3"	Pinusolide	CC12CCCC(C1CCC(=C)C2CCC3=CCOC3=O)(C)C(=O)OC		161721;10427744;14845503;15965493;38361827;38361830;51694202;51694204;51694206;99722943;124870940	HMDB:(35130);KNApSAcK:(22771);Natural Products:(UNPD48386 UNPD92655 UNPD117718);PubChem:(161721 10427744 14845503 15965493 38361827 38361830 51694202 51694204 51694206 99722943 124870940);CHEBI:(69237);ZINC bio:(ZINC06067611 ZINC26579027 ZINC31168148 ZINC31168152 ZINC31168155 ZINC35464898 ZINC35464901 ZINC35464904);MeSH:(161721);Training Set:(null);PubMed:(null)	57598	2824	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	3564	3084_spectrumfile-00000_3564	3564
2825	2826	3	3	0.08775664141098220	-98.73445920418380	1.0	192.6410603811700	C18H22O	[M + H]+	OKPDBGUIIMNFOL	"InChI=1S/C18H22O/c1-18-9-2-3-17(18)16-6-4-12-11-13(19)5-7-14(12)15(16)8-10-18/h8,10-11,16-17H,2-7,9H2,1H3"		CC12CCCC1C3CCC4=CC(=O)CCC4=C3C=C2		44370278;57167341	PubChem:(44370278 57167341);PubMed:(null)	66	2825	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	5289	4545_spectrumfile-00000_5289	5289
2826	2827	1	8	0.08772994281907150	-123.1021577276860	0.027638190954773900	6.098711611879920	C4H3N5O3	[M + K]+	ROIHBPLDTRWADN	"InChI=1S/C4H3N5O3/c5-4-6-2-1(3(10)7-4)9(11)12-8-2/h(H3,5,6,7,8,10)"		C12=[N+](ONC1=NC(=NC2=O)N)[O-]		100928825	PubChem:(100928825)	2	2826	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	108	101_spectrumfile-00000_108	108
2827	2828	4	4	0.08760482788745020	-197.7425025848100	1.0	173.00927475016100	C21H32O7	[M + H3N + H]+	AGIZYABLNYTRJQ	"InChI=1S/C21H32O7/c1-13(22)27-12-15-10-16(28-14(2)23)18-19(3,4)8-7-9-20(18,5)21(15,25)11-17(24)26-6/h10,16,18,25H,7-9,11-12H2,1-6H3"		CC(=O)OCC1=CC(C2C(CCCC2(C1(CC(=O)OC)O)C)(C)C)OC(=O)C		132575869	PubChem:(132575869)	130	2827	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4314	3797_spectrumfile-00000_4314	4314
2828	2829	1	1	0.08759517423268080	-271.98690494313500	1.0	108.0419439418920	C26H51N5O7	[M + H]+	OKARKEXHWPAJDT	"InChI=1S/C26H51N5O7/c1-24(2,3)36-21(33)28-14-10-12-18(27)16-20(32)30-17-19(31-23(35)38-26(7,8)9)13-11-15-29-22(34)37-25(4,5)6/h18-19H,10-17,27H2,1-9H3,(H,28,33)(H,29,34)(H,30,32)(H,31,35)"		CC(C)(C)OC(=O)NCCCC(CC(=O)NCC(CCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)N		89222684	PubChem:(89222684)	2	2828	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	7684	6528_spectrumfile-00000_7684	7684
2829	2830	1	1	0.08759168343245030	-220.9949616441630	0.9994974874371860	42.46083687090230	C31H54O8	[M + Na]+	RQQLRJUYJDESRW	"InChI=1S/C31H54O8/c1-10-12-15-19-25(37-24(3)32)20-18-23-31(27(34)38-29(4,5)6,28(35)39-30(7,8)9)22-17-14-13-16-21-26(33)36-11-2/h10,25H,1,11-23H2,2-9H3"	"7-O,7-O-ditert-butyl 1-O-ethyl 11-acetyloxyhexadec-15-ene-1,7,7-tricarboxylate"	CCOC(=O)CCCCCCC(CCCC(CCCC=C)OC(=O)C)(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C		21401771	PubChem:(21401771)	2	2829	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	3302	2948_spectrumfile-00000_3302	3302
2830	2831	4	16	0.0875869493373363	-175.65731135254600	0.15929648241206000	82.60981089569380	C22H29O3P	[M + H3N + H]+	RWAGJRCKNMNEAB	"InChI=1S/C22H29O3P/c1-3-5-6-13-18-21(22(23)25-4-2)26(24,19-14-9-7-10-15-19)20-16-11-8-12-17-20/h7-12,14-17,21H,3-6,13,18H2,1-2H3"	ethyl 2-diphenylphosphoryloctanoate	CCCCCCC(C(=O)OCC)P(=O)(C1=CC=CC=C1)C2=CC=CC=C2		20106192	PubChem:(20106192)	2	2830	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	3575	3095_spectrumfile-00000_3575	3575
2831	2832	1	1	0.08758269617345740	-225.51273707386900	0.999497487437186	66.56051748681780	C16H15NO6	[M + H]+	YRPSPVPDNZSHDF	"InChI=1S/C16H15NO6/c17-13(16(22)23)5-8-1-2-9(18)6-12(8)15(21)11-4-3-10(19)7-14(11)20/h1-4,6-7,13,18-20H,5,17H2,(H,22,23)"	"2-amino-3-[2-(2,4-dihydroxybenzoyl)-4-hydroxyphenyl]propanoic acid"	C1=CC(=C(C=C1O)C(=O)C2=C(C=C(C=C2)O)O)CC(C(=O)O)N		20560966	PubChem:(20560966)	2	2831	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	7283	6207_spectrumfile-00000_7283	7283
2832	2833	1	1	0.08754926149243630	-154.94487322290900	1.0	241.53371917645800	C19H30O4	[M + H]+	QFMXLKJBCPNXPL	"InChI=1S/C19H30O4/c1-6-15-12-11-14(13-17(20)23-19(3,4)5)9-8-10-16(15)18(21)22-7-2/h6,13,16H,7-12H2,1-5H3"		CCOC(=O)C1CCCC(=CC(=O)OC(C)(C)C)CCC1=CC		90689326	PubChem:(90689326)	2	2832	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	9822	8052_spectrumfile-00000_9822	9822
2833	2834	1	1	0.08751991646391460	-161.42953996419500	1.0	247.01172386152100	C19H30O4	[M + H]+	YUAICIHWUTVNNL	"InChI=1S/C19H30O4/c1-3-17(20)18(21)15-13-11-9-7-5-4-6-8-10-12-14-16-19(22)23-2/h17-18,20-21H,3-4,6,8-10,12,14-16H2,1-2H3"		CCC(C(CC#CCC#CCCCCCCCC(=O)OC)O)O		85823553;101159748	PubChem:(85823553 101159748)	2	2833	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4018	3506_spectrumfile-00000_4018	4018
2834	2835	3	3	0.08748047380483190	-135.06172802424800	1.0	171.33493924123400	C16H22O4	[M + H]+	UUKMKPPMPKBSNM	"InChI=1S/C16H22O4/c1-7-9(2)13(14(18)19)16(20)11(4)10(3)12(17)8-15(16,5)6/h7,20H,1,8H2,2-6H3,(H,18,19)"		CC1=C(C(C(CC1=O)(C)C)(C(=C(C)C=C)C(=O)O)O)C		118222078;118222072	PubChem:(118222078 118222072)	2	2834	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	9114	7466_spectrumfile-00000_9114	9114
2835	2836	4	4	0.08746092114823730	-216.94996041894400	1.0	64.22319492908110	C13H20N4O3	[M + H]+	MJUVQHNBSWOSCC	"InChI=1S/C13H20N4O3/c1-13(2-4-14-5-3-13)12(20)17-10(11(18)19)6-9-7-15-8-16-9/h7-8,10,14H,2-6H2,1H3,(H,15,16)(H,17,20)(H,18,19)"		CC1(CCNCC1)C(=O)NC(CC2=CN=CN2)C(=O)O		63122561;76982982;104894475	PubChem:(63122561 76982982 104894475)	2	2835	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2842	2532_spectrumfile-00000_2842	2842
2836	2837	1	1	0.08745080410485010	-228.97893733302900	0.9994974874371860	21.91848351433910	C29H44O6	[M + Na]+	PEAPPZPJJKFQTF	"InChI=1S/C29H44O6/c1-5-26(30)24(27(31)6-2)14-10-9-12-20-34-22-16-18-23(19-17-22)35-21-13-11-15-25(28(32)7-3)29(33)8-4/h16-19,24-25H,5-15,20-21H2,1-4H3"	"4-[5-[4-(6-oxo-5-propanoyloctoxy)phenoxy]pentyl]heptane-3,5-dione"	CCC(=O)C(CCCCCOC1=CC=C(C=C1)OCCCCC(C(=O)CC)C(=O)CC)C(=O)CC		3007324	PubChem:(3007324);PubMed:(null)	194	2836	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4564	4046_spectrumfile-00000_4564	4564
2837	2838	4	5	0.08743259605572590	-270.64540105374500	0.7095477386934670	109.63648827757600	C26H20N2O8	[M + H3N + H]+	RNCNKVAGLKBHJU	"InChI=1S/C26H20N2O8/c1-34-17-6-4-5-16(13-17)28-23(30)18-9-7-14(11-20(18)24(28)31)22(29)27-21-12-15(25(32)35-2)8-10-19(21)26(33)36-3/h4-13H,1-3H3,(H,27,29)"	Oprea1_744567	COC1=CC=CC(=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NC4=C(C=CC(=C4)C(=O)OC)C(=O)OC		4644405	PubChem:(4644405)	2	2837	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	5422	4674_spectrumfile-00000_5422	5422
2838	2839	1	2	0.08738268112070460	-196.8579713141620	0.02010050251256280	80.18712081424030	C22H24O6	[M + Na]+	ICAOHZSUGNKCSC	"InChI=1S/C22H24O6/c1-11-5-7-15(23)13(9-11)17-18(14-10-12(2)6-8-16(14)24)20(22(26)28-4)19(17)21(25)27-3/h5-10,17-20,23-24H,1-4H3"	"dimethyl (1R,2R,3R,4R)-3,4-bis(2-hydroxy-5-methylphenyl)cyclobutane-1,2-dicarboxylate"	CC1=CC(=C(C=C1)O)C2C(C(C2C(=O)OC)C(=O)OC)C3=C(C=CC(=C3)C)O		10971029;11143489;21579941	PubChem:(10971029 11143489 21579941)	2	2838	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	7322	6241_spectrumfile-00000_7322	7322
2839	2840	3	3	0.08737360751881000	-289.86256814367200	1.0	50.1062126371369	C22H43N5O12	[M + H]+	JXUAYGGBEJRFEC	"InChI=1S/C22H43N5O12/c23-3-1-2-11(29)27-8-4-7(25)19(38-22-17(34)16(33)14(31)9(5-24)36-22)18(35)20(8)39-21-15(32)12(26)13(30)10(6-28)37-21/h7-10,12-22,28,30-35H,1-6,23-26H2,(H,27,29)"	"4-amino-N-[(1R,4R,5R)-5-amino-2-[(2S,4R,5S)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2R,4R,5S)-6-(aminomethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-3-hydroxycyclohexyl]butanamide"	C1C(C(C(C(C1NC(=O)CCCN)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N		59698403	PubChem:(59698403)	2	2839	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	930	865_spectrumfile-00000_930	930
2840	2841	1	1	0.0873660857986126	-120.85497362150300	1.0	84.8237415048458	C9H17NO4	[M + H]+	PEATYEGLPLYRIN	"InChI=1S/C9H17NO4/c10-7(9(13)14)5-3-1-2-4-6-8(11)12/h7H,1-6,10H2,(H,11,12)(H,13,14)"	DL-a-Aminoazelaic acid	C(CCCC(=O)O)CCC(C(=O)O)N		107164;88786472	PubChem:(107164 88786472)	2	2840	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	5546	4744_spectrumfile-00000_5546	5546
2841	2842	1	1	0.08732657543858120	-77.43228252236000	1.0	47.77258038268820	C8H8N4	[M + H]+	AWYKOYHGKJOPOC	"InChI=1S/C8H8N4/c1-6-9-3-2-7(12-6)8-10-4-5-11-8/h2-5H,1H3,(H,10,11)"		CC1=NC=CC(=N1)C2=NC=CN2		55265852	PubChem:(55265852)	2	2841	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	12	11_spectrumfile-00000_12	12
2842	2843	1	1	0.0873202237127988	-82.9198387229216	1.0	185.17815576413300	C18H24O	[M + H]+	OZNBHKWBLFJMQJ	"InChI=1S/C18H24O/c1-18-9-2-3-17(18)16-6-4-12-11-13(19)5-7-14(12)15(16)8-10-18/h3,11,14-16H,2,4-10H2,1H3"		CC12CCC=C1C3CCC4=CC(=O)CCC4C3CC2		129668475	PubChem:(129668475)	2	2842	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	3778	3278_spectrumfile-00000_3778	3778
2843	2844	1	1	0.08731679423838590	-91.511118305204	1.0	167.61799192426900	C18H22O	[M + H]+	LADINOCIBKGBRF	"InChI=1S/C18H22O/c1-11-2-5-16-14(11)8-9-17-15-7-4-13(19)10-12(15)3-6-18(16)17/h10,16,18H,2-9H2,1H3"	"17-methyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one"	CC1=C2CCC3=C4CCC(=O)C=C4CCC3C2CC1		22950896	PubChem:(22950896)	2	2843	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	5288	4544_spectrumfile-00000_5288	5288
2844	2845	1	1	0.08727901812551010	-148.177780538719	1.0	146.31887486395600	C23H36O4	[M + H]+	AORYFYLFZDBOMS	"InChI=1S/C23H36O4/c1-16(12-15-27-18(3)24)8-10-19-17(2)9-11-20-22(19,4)13-7-14-23(20,5)21(25)26-6/h12,19-20H,2,7-11,13-15H2,1,3-6H3"		C/C(=C\COC(=O)C)/CC[C@H]1C(=C)CC[C@@H]2[C@@]1(CCC[C@]2(C)C(=O)OC)C			Natural Products:(UNPD58423)	32768	2844	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4217	3702_spectrumfile-00000_4217	4217
2845	2846	3	3	0.08725645539987810	-124.5397985673050	1.0	175.76359367827000	C14H24O5	[M - H4O2 + H]+	BXWNFCMQBGEFQL	"InChI=1S/C14H24O5/c1-2-3-4-5-6-7-8-9-12(15)11(14(18)19)10-13(16)17/h11H,2-10H2,1H3,(H,16,17)(H,18,19)"		CCCCCCCCCC(=O)C(CC(=O)O)C(=O)O		88737192	PubChem:(88737192)	2	2845	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2411	2130_spectrumfile-00000_2411	2411
2846	2847	1	1	0.08719668404446270	-174.45506048647700	1.0	120.45998741686600	C27H38O3	[M + Na]+	XGZQDBRFMPJPBO	"InChI=1S/C27H38O3/c1-17(28)27-12-6-5-7-20(27)16-24-22-9-8-19-15-21(30-18(2)29)10-13-25(19,3)23(22)11-14-26(24,27)4/h5-6,8,20-24H,7,9-16H2,1-4H3"	Ambcb5248833	CC(=O)C12CC=CCC1CC3C2(CCC4C3CC=C5C4(CCC(C5)OC(=O)C)C)C		1376305;1753805;2837109;7075587;7071150;11871218;11871219;11871220;11871221;11872350;11872351;11872352;11872353;16395482;25421739;42560442;42560444;71566292;89633945;99565824;99565826;99565827;99565828;99568866;99568867;99568868;124898087;124898088;124899280;124899281	PubChem:(1376305 1753805 2837109 7075587 7071150 11871218 11871219 11871220 11871221 11872350 11872351 11872352 11872353 16395482 25421739 42560442 42560444 71566292 89633945 99565824 99565826 99565827 99565828 99568866 99568867 99568868 124898087 124898088 124899280 124899281);ZINC bio:(ZINC04025003 ZINC04025004 ZINC04025005 ZINC04025007)	8194	2846	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	9343	7645_spectrumfile-00000_9343	9343
2847	2848	1	1	0.08713932595323310	-181.85575655997300	1.0	33.285052063191200	C5H3N3O3S	[M + H]+	KZOSZUYHGGWNSN	"InChI=1S/C5H3N3O3S/c9-4-2-3(12-1-6-2)7-5(10)8(4)11/h1,11H,(H,7,10)"	"6-hydroxy-4H-[1,3]thiazolo[5,4-d]pyrimidine-5,7-dione"	C1=NC2=C(S1)NC(=O)N(C2=O)O		272272	PubChem:(272272)	2	2847	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	9523	7781_spectrumfile-00000_9523	9523
2848	2849	1	1	0.08706094711970830	-303.1706873900740	1.0	129.88046503575200	C42H54O5	[M + H]+	IPYDJMFIXAHKBR	"InChI=1S/C42H54O5/c1-3-5-7-9-11-13-15-17-33-45-39-29-31-40(32-30-39)47-42(44)38-27-23-36(24-28-38)20-19-35-21-25-37(26-22-35)41(43)46-34-18-16-14-12-10-8-6-4-2/h21-32H,3-18,33-34H2,1-2H3"		CCCCCCCCCCOC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)C#CC3=CC=C(C=C3)C(=O)OCCCCCCCCCC		101855462	PubChem:(101855462)	2	2848	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1013	944_spectrumfile-00000_1013	1013
2849	2850	1	1	0.08704861009238610	-163.87927115597300	0.9994974874371860	50.88249745340590	C10H16N2O5	[M + H]+	LGQFNXFOZNPXGX	"InChI=1S/C10H16N2O5/c13-6-3-11(4-7-14)1-2-12(5-8-15)9-10(16)17/h6-8H,1-5,9H2,(H,16,17)"	2-[2-[bis(2-oxoethyl)amino]ethyl-(2-oxoethyl)amino]acetic acid	C(CN(CC=O)CC(=O)O)N(CC=O)CC=O		58846390	PubChem:(58846390)	2	2849	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2600	2304_spectrumfile-00000_2600	2600
2850	2851	4	4	0.08704500780592350	-184.32506267307900	1.0	74.53879710938080	C13H17NO3	[M + H3N + H]+	YOUOUQFUYLGZRE	"InChI=1S/C13H17NO3/c1-4-14-12(15)16-10-7-5-6-9-8-13(2,3)17-11(9)10/h5-7H,4,8H2,1-3H3,(H,14,15)"		CCNC(=O)OC1=CC=CC2=C1OC(C2)(C)C		90849257	PubChem:(90849257);PubMed:(null)	194	2850	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	6097	5218_spectrumfile-00000_6097	6097
2851	2852	1	3	0.08699890848639100	-270.371987277817	0.8728643216080400	23.24926803238100	C22H39NO8	[M + H]+	PUUUZMCVPPZIEV	"InChI=1S/C22H39NO8/c1-3-4-5-6-7-8-9-10-11-12-13-20(26)30-15-18(25)16-31-21(27)14-19(22(28)29)23-17(2)24/h18-19,25H,3-16H2,1-2H3,(H,23,24)(H,28,29)"		CCCCCCCCCCCCC(=O)OCC(COC(=O)CC(C(=O)O)NC(=O)C)O		101974154	PubChem:(101974154)	2	2851	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	6317	5436_spectrumfile-00000_6317	6317
2852	2853	1	1	0.08699448986934710	-170.9582739270410	1.0	31.37532855307220	C17H39N5	[M + Na]+	GXGGLFRAWBBRLV	"InChI=1S/C17H39N5/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-17(18)19/h20-21H,2-16H2,1H3,(H4,18,19,22)"		CCCCCCCCCCCCNCCNCCN=C(N)N		118650060	PubChem:(118650060)	2	2852	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4067	3554_spectrumfile-00000_4067	4067
2853	2854	1	1	0.08697584847318490	-238.76336924907600	0.98391959798995	27.778410952356700	C26H46O12	[M + H]+	CMDCLSSAGNYTCD	"InChI=1S/C26H46O12/c1-11-25(27,21-17(31-5)15(29-3)19(33-7)23(35-9)37-21)13-14-26(28,12-2)22-18(32-6)16(30-4)20(34-8)24(36-10)38-22/h11-12,15-24,27-28H,1-2,13-14H2,3-10H3"		COC1C(C(OC(C1OC)OC)C(CCC(C=C)(C2C(C(C(C(O2)OC)OC)OC)OC)O)(C=C)O)OC		50905221	PubChem:(50905221)	2	2853	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	6416	5535_spectrumfile-00000_6416	6416
2854	2855	1	1	0.08696074380045240	-100.596125303269	1.0	46.46475382802580	C21H45NO2	[M + H]+	IDCTYEUUWNCRDU	"InChI=1S/C21H45NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17-22(18-15-20-23)19-16-21-24/h23-24H,2-21H2,1H3"		CCCCCCCCCCCCCCCN(CCCO)CCCO		87327050	PubChem:(87327050)	2	2854	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	480	452_spectrumfile-00000_480	480
2855	2856	4	5	0.08689559051016830	-208.96547154974500	0.2748743718592970	43.66050498632910	C29H50O11	[M + H3N + H]+	BSNLCQCLNQFWST	"InChI=1S/C29H50O11/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(33)37-21-24(20-30)40-29(36)27(39-23(3)32)26(28(34)35)38-22(2)31/h24,26-27,30H,4-21H2,1-3H3,(H,34,35)"	"(1-(Hydroxymethyl)-2-((1-oxooctadecyl)oxy)ethyl) hydrogen 2,3-diacetoxysuccinate"	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)C(C(C(=O)O)OC(=O)C)OC(=O)C		113530;99117074	PubChem:(113530 99117074)	2	2855	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4736	4217_spectrumfile-00000_4736	4736
2856	2857	1	2	0.08687602232970550	-136.1189559929850	0.04371859296482410	65.30362355431800	C13H26O7	[M + Na]+	AADJRGIVWXKCMZ	"InChI=1S/C13H26O7/c14-8-10(16)13(20)12(19)9(15)6-4-2-1-3-5-7-11(17)18/h9-10,12-16,19-20H,1-8H2,(H,17,18)"		C(CCCC(C(C(C(CO)O)O)O)O)CCCC(=O)O		87090183	PubChem:(87090183)	2	2856	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1827	1603_spectrumfile-00000_1827	1827
2857	2858	1	1	0.0868714556983329	-126.20460899509900	1.0	137.27714345351900	C15H18O3	[M + H]+	GUWOXHRGLDZBBS	"InChI=1S/C15H18O3/c1-8-10-4-6-15(3)7-5-11(16)9(2)12(15)13(10)18-14(8)17/h10,13H,1,4-7H2,2-3H3"	"5a,9-dimethyl-3-methylidene-3a,4,5,6,7,9b-hexahydrobenzo[g][1]benzofuran-2,8-dione"	CC1=C2C3C(CCC2(CCC1=O)C)C(=C)C(=O)O3		324831;4239271;102078369	PubChem:(324831 4239271 102078369);KEGG Mine:(null)	8589934594	2857	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1482	1264_spectrumfile-00000_1482	1482
2858	2859	1	2	0.08685647058904890	-348.02414082574400	0.9819095477386940	23.120913619864700	C31H34N10O4	[M + Na]+	NKUDZPWDAPYGQM	"InChI=1S/C31H34N10O4/c1-5-6-19-45-31(42)35-27-20(2)41(40-39-27)24-13-7-21(8-14-24)32-28-36-29(33-22-9-15-25(43-3)16-10-22)38-30(37-28)34-23-11-17-26(44-4)18-12-23/h7-18H,5-6,19H2,1-4H3,(H,35,42)(H3,32,33,34,36,37,38)"	"butyl N-[1-[4-[[4,6-bis(4-methoxyanilino)-1,3,5-triazin-2-yl]amino]phenyl]-5-methyltriazol-4-yl]carbamate"	CCCCOC(=O)NC1=C(N(N=N1)C2=CC=C(C=C2)NC3=NC(=NC(=N3)NC4=CC=C(C=C4)OC)NC5=CC=C(C=C5)OC)C		60203035	PubChem:(60203035)	2	2858	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	9873	8096_spectrumfile-00000_9873	9873
