,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
12460,22445,-1,,,,,
12461,22446,-1,,,,,
12462,22448,-1,,,,,
12463,22455,3392,Lipids and lipid-like molecules;Sphingolipids;Phosphosphingolipids,1.0,subclass,1.0,In silico
12464,22458,32,Lipids and lipid-like molecules;Sphingolipids,0.9888888888888888,class,63.0,In silico
12465,22460,-1,,,,,
12466,22461,-1,,,,,
12467,22464,32,Lipids and lipid-like molecules;Sphingolipids,0.9888888888888888,class,63.0,In silico
12468,22465,-1,,,,,
12469,22474,-1,,,,,
12470,22475,531,Organic nitrogen compounds;Organonitrogen compounds;Amines,1.0,subclass,2.0,In silico
12471,22477,-1,,,,,
12472,22478,-1,,,,,
12473,22480,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
12474,22484,-1,,,,,
12475,22487,-1,,,,,
12476,22489,264,Lipids and lipid-like molecules;Prenol lipids,1.0,class,12.0,Library
12477,22490,2423,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
12478,22491,-1,,,,,
12479,22494,170,,,,,
12480,22495,264,Lipids and lipid-like molecules;Prenol lipids,1.0,class,12.0,Library
12481,22496,2077,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,5.0,In silico
12482,22498,-1,,,,,
12483,22500,-1,,,,,
12484,22502,-1,,,,,
12485,22504,-1,,,,,
12486,22507,-1,,,,,
12487,22512,-1,,,,,
12488,22516,1996,,,,,
12489,22520,-1,,,,,
12490,22521,1900,Organic acids and derivatives,0.6666666666666666,superclass,3.0,In silico
12491,22525,-1,,,,,
12492,22526,-1,,,,,
12493,22527,2077,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,5.0,In silico
12494,22528,-1,,,,,
12495,22529,2314,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,1.0,In silico
12496,22530,622,Lipids and lipid-like molecules,1.0,superclass,2.0,In silico
12497,22531,-1,,,,,
12498,22534,294,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,1.0,In silico
12499,22537,-1,,,,,
12500,22543,-1,,,,,
12501,22544,1996,,,,,
12502,22550,-1,,,,,
12503,22555,-1,,,,,
12504,22557,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
12505,22571,353,,,,,
12506,22576,-1,,,,,
12507,22581,-1,,,,,
12508,22582,-1,,,,,
12509,22583,1542,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.1,subclass,2.0,In silico
12510,22585,-1,,,,,
12511,22589,-1,,,,,
12512,22590,-1,,,,,
12513,22596,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
12514,22598,318,Lipids and lipid-like molecules;Sphingolipids,0.9,class,25.0,In silico
12515,22601,161,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.1,subclass,3.0,In silico
12516,22603,-1,,,,,
12517,22607,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
12518,22611,-1,,,,,
12519,22612,-1,,,,,
12520,22614,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
12521,22616,-1,,,,,
12522,22617,-1,,,,,
12523,22618,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
12524,22620,608,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,2.0,Library
12525,22621,-1,,,,,
12526,22623,-1,,,,,
12527,22650,-1,,,,,
12528,22651,-1,,,,,
12529,22658,342,Lipids and lipid-like molecules,0.8142857142857143,superclass,7.0,In silico
12530,22661,-1,,,,,
12531,22664,2077,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,5.0,In silico
12532,22668,279,Lipids and lipid-like molecules,0.7,superclass,20.0,In silico
12533,22675,-1,,,,,
12534,22676,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
12535,22678,-1,,,,,
12536,22680,-1,,,,,
12537,22682,-1,,,,,
12538,22690,-1,,,,,
12539,22697,925,"Lipids and lipid-like molecules;Steroids and steroid derivatives;Bile acids, alcohols and derivatives",1.0,subclass,2.0,In silico
12540,22700,1996,,,,,
12541,22702,3418,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,2.0,In silico
12542,22706,-1,,,,,
12543,22712,-1,,,,,
12544,22714,-1,,,,,
12545,22736,-1,,,,,
12546,22737,279,Lipids and lipid-like molecules,0.7,superclass,20.0,In silico
12547,22739,3418,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,2.0,In silico
12548,22740,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
12549,22741,-1,,,,,
12550,22748,-1,,,,,
12551,22754,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
12552,22758,1799,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,1.0,In silico
12553,22762,-1,,,,,
12554,22763,-1,,,,,
12555,22766,1774,,,,,
12556,22767,190,Organoheterocyclic compounds;Lactones;Delta valerolactones,1.0,subclass,1.0,Library
12557,22768,354,,,,,
12558,22770,-1,,,,,
12559,22771,-1,,,,,
12560,22772,174,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,2.0,Library
12561,22773,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
12562,22774,297,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9666666666666667,subclass,15.0,In silico
12563,22775,2360,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
12564,22776,189,Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates,0.7470588235294118,subclass,17.0,In silico
12565,22777,-1,,,,,
12566,22779,-1,,,,,
12567,22780,-1,,,,,
12568,22782,-1,,,,,
12569,22783,-1,,,,,
12570,22784,-1,,,,,
12571,22787,-1,,,,,
12572,22791,-1,,,,,
12573,22793,663,Lipids and lipid-like molecules;Sphingolipids,0.85,class,8.0,In silico
12574,22794,-1,,,,,
12575,22795,-1,,,,,
12576,22802,-1,,,,,
12577,22803,-1,,,,,
12578,22804,-1,,,,,
12579,22805,565,Organic nitrogen compounds;Organonitrogen compounds,1.1,class,19.0,In silico
12580,22807,-1,,,,,
12581,22808,174,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,2.0,Library
12582,22812,-1,,,,,
12583,22813,-1,,,,,
12584,22814,2763,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
12585,22815,4123,,,,,
12586,22816,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
12587,22818,-1,,,,,
12588,22819,174,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,2.0,Library
12589,22827,-1,,,,,
12590,22829,-1,,,,,
12591,22831,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
12592,22833,663,Lipids and lipid-like molecules;Sphingolipids,0.85,class,8.0,In silico
12593,22836,-1,,,,,
12594,22837,-1,,,,,
12595,22839,4036,Benzenoids;Benzene and substituted derivatives;Toluenes,1.0,subclass,1.0,In silico
12596,22841,416,Lipids and lipid-like molecules;Fatty Acyls;Lineolic acids and derivatives,1.0,subclass,3.0,Library
12597,22844,880,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,2.0,In silico
12598,22845,-1,,,,,
12599,22848,-1,,,,,
12600,22851,-1,,,,,
12601,22852,-1,,,,,
12602,22853,-1,,,,,
12603,22855,-1,,,,,
12604,22856,-1,,,,,
12605,22860,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
12606,22861,-1,,,,,
12607,22865,-1,,,,,
12608,22866,663,Lipids and lipid-like molecules;Sphingolipids,0.85,class,8.0,In silico
12609,22867,38,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,29.0,In silico
12610,22868,-1,,,,,
12611,22870,-1,,,,,
12612,22871,-1,,,,,
12613,22872,466,Lipids and lipid-like molecules;Fatty Acyls,0.7999999999999999,class,10.0,Library
12614,22876,-1,,,,,
12615,22877,-1,,,,,
12616,22878,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
12617,22879,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
12618,22880,-1,,,,,
12619,22883,-1,,,,,
12620,22884,-1,,,,,
12621,22885,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
12622,22886,-1,,,,,
12623,22887,-1,,,,,
12624,22891,2577,,,,,
12625,22895,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
12626,22896,-1,,,,,
12627,22898,-1,,,,,
12628,22901,-1,,,,,
12629,22902,-1,,,,,
12630,22903,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
12631,22904,-1,,,,,
12632,22905,-1,,,,,
12633,22906,-1,,,,,
12634,22907,-1,,,,,
12635,22908,3329,Lipids and lipid-like molecules;Prenol lipids,1.0,class,1.0,In silico
12636,22909,2285,,,,,
12637,22911,-1,,,,,
12638,22912,-1,,,,,
12639,22913,-1,,,,,
12640,22914,1032,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.0,subclass,3.0,In silico
12641,22916,289,Lipids and lipid-like molecules,1.0,superclass,2.0,In silico
12642,22917,-1,,,,,
12643,22918,1654,,,,,
12644,22919,3856,,,,,
12645,22921,-1,,,,,
12646,22922,-1,,,,,
12647,22923,186,,,,,
12648,22924,-1,,,,,
12649,22925,-1,,,,,
12650,22926,260,,,,,
12651,22927,594,Lipids and lipid-like molecules;Prenol lipids;Quinone and hydroquinone lipids,1.0,subclass,1.0,Library
12652,22928,-1,,,,,
12653,22930,-1,,,,,
12654,22931,-1,,,,,
12655,22932,-1,,,,,
12656,22933,-1,,,,,
12657,22934,-1,,,,,
12658,22935,-1,,,,,
12659,22936,-1,,,,,
12660,22938,642,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,In silico
12661,22940,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
12662,22942,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
12663,22944,-1,,,,,
12664,22945,-1,,,,,
12665,22946,-1,,,,,
12666,22947,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
12667,22949,-1,,,,,
12668,22951,-1,,,,,
12669,22952,-1,,,,,
12670,22953,-1,,,,,
12671,22954,-1,,,,,
12672,22956,-1,,,,,
12673,22958,-1,,,,,
12674,22960,-1,,,,,
12675,22961,264,Lipids and lipid-like molecules;Prenol lipids,1.0,class,12.0,Library
12676,22963,-1,,,,,
12677,22964,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
12678,22965,-1,,,,,
12679,22966,-1,,,,,
12680,22969,-1,,,,,
12681,22972,683,Lipids and lipid-like molecules,0.725,superclass,16.0,In silico
12682,22974,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
12683,22975,-1,,,,,
12684,22976,500,Lipids and lipid-like molecules;Glycerolipids;Diradylglycerols,1.0,subclass,1.0,In silico
12685,22977,100,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.1,subclass,4.0,Library
12686,22978,-1,,,,,
12687,22981,928,,,,,
12688,22982,-1,,,,,
12689,22983,928,,,,,
12690,22984,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
12691,22986,747,,,,,
12692,22989,-1,,,,,
12693,22990,-1,,,,,
12694,22992,1501,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,10.0,In silico
12695,22993,-1,,,,,
12696,22995,-1,,,,,
12697,22997,-1,,,,,
12698,22998,3042,Organohalogen compounds,0.6666666666666666,superclass,3.0,In silico
12699,23000,337,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.85,subclass,40.0,In silico
12700,23002,-1,,,,,
12701,23007,-1,,,,,
12702,23011,1501,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,10.0,In silico
12703,23013,264,Lipids and lipid-like molecules;Prenol lipids,1.0,class,12.0,Library
12704,23018,-1,,,,,
12705,23022,3422,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,1.0,Library
12706,23027,-1,,,,,
12707,23031,-1,,,,,
12708,23035,226,Lipids and lipid-like molecules,0.6842105263157895,superclass,19.0,In silico
12709,23043,106,,,,,
12710,23044,-1,,,,,
12711,23045,-1,,,,,
12712,23050,-1,,,,,
12713,23055,-1,,,,,
12714,23058,-1,,,,,
12715,23064,-1,,,,,
12716,23069,-1,,,,,
12717,23071,-1,,,,,
12718,23074,-1,,,,,
12719,23077,978,Lipids and lipid-like molecules;Sphingolipids,1.1,class,15.0,In silico
12720,23078,-1,,,,,
12721,23080,-1,,,,,
12722,23081,-1,,,,,
12723,23082,3422,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,1.0,Library
12724,23083,-1,,,,,
12725,23084,-1,,,,,
12726,23086,-1,,,,,
12727,23089,-1,,,,,
12728,23095,-1,,,,,
12729,23098,-1,,,,,
12730,23103,-1,,,,,
12731,23106,-1,,,,,
12732,23110,-1,,,,,
12733,23111,-1,,,,,
12734,23116,-1,,,,,
12735,23117,214,Organic acids and derivatives,0.625,superclass,16.0,In silico
12736,23119,-1,,,,,
12737,23123,-1,,,,,
12738,23124,-1,,,,,
12739,23127,-1,,,,,
12740,23130,-1,,,,,
12741,23139,-1,,,,,
12742,23140,1352,Lipids and lipid-like molecules;Sphingolipids,1.0,class,2.0,In silico
12743,23144,-1,,,,,
12744,23146,-1,,,,,
12745,23150,18,,,,,
12746,23152,-1,,,,,
12747,23155,-1,,,,,
12748,23156,-1,,,,,
12749,23157,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
12750,23158,-1,,,,,
12751,23164,-1,,,,,
12752,23165,-1,,,,,
12753,23167,-1,,,,,
12754,23168,-1,,,,,
12755,23169,-1,,,,,
12756,23173,-1,,,,,
12757,23175,-1,,,,,
12758,23179,341,"Nucleosides, nucleotides, and analogues;5'-deoxyribonucleosides;5'-deoxy-5'-thionucleosides",1.1,subclass,2.0,In silico
12759,23181,-1,,,,,
12760,23187,1140,Lipids and lipid-like molecules;Prenol lipids,0.75,class,4.0,In silico
12761,23189,1276,,,,,
12762,23193,-1,,,,,
12763,23195,-1,,,,,
12764,23198,100,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.1,subclass,4.0,Library
12765,23200,-1,,,,,
12766,23202,-1,,,,,
12767,23205,-1,,,,,
12768,23206,4154,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,1.0,In silico
12769,23207,-1,,,,,
12770,23211,-1,,,,,
12771,23212,1156,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,0.7923076923076923,subclass,13.0,In silico
12772,23229,-1,,,,,
12773,23233,3313,Benzenoids,1.0,superclass,1.0,In silico
12774,23238,-1,,,,,
12775,23244,1617,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,In silico
12776,23246,-1,,,,,
12777,23249,-1,,,,,
12778,23252,-1,,,,,
12779,23254,-1,,,,,
12780,23256,978,Lipids and lipid-like molecules;Sphingolipids,1.1,class,15.0,In silico
12781,23258,-1,,,,,
12782,23261,-1,,,,,
12783,23267,-1,,,,,
12784,23273,-1,,,,,
12785,23276,-1,,,,,
12786,23277,-1,,,,,
12787,23280,-1,,,,,
12788,23286,500,Lipids and lipid-like molecules;Glycerolipids;Diradylglycerols,1.0,subclass,1.0,In silico
12789,23288,-1,,,,,
12790,23290,312,,,,,
12791,23297,-1,,,,,
12792,23302,815,,,,,
12793,23303,545,Benzenoids,0.5555555555555556,superclass,9.0,In silico
12794,23311,-1,,,,,
12795,23313,-1,,,,,
12796,23322,-1,,,,,
12797,23326,-1,,,,,
12798,23333,-1,,,,,
12799,23334,1877,Lipids and lipid-like molecules;Sphingolipids,1.0,class,2.0,In silico
12800,23338,-1,,,,,
12801,23340,-1,,,,,
12802,23341,-1,,,,,
12803,23343,-1,,,,,
12804,23346,-1,,,,,
12805,23352,372,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,0.8142857142857143,subclass,21.0,In silico
12806,23353,445,,,,,
12807,23354,-1,,,,,
12808,23355,-1,,,,,
12809,23362,-1,,,,,
12810,23363,-1,,,,,
12811,23364,-1,,,,,
12812,23365,-1,,,,,
12813,23366,-1,,,,,
12814,23367,406,Lipids and lipid-like molecules,0.6666666666666666,superclass,3.0,In silico
12815,23368,-1,,,,,
12816,23369,-1,,,,,
12817,23370,1062,Benzenoids,0.9,superclass,5.0,In silico
12818,23371,1062,Benzenoids,0.9,superclass,5.0,In silico
12819,23373,-1,,,,,
12820,23375,1062,Benzenoids,0.9,superclass,5.0,In silico
12821,23377,-1,,,,,
12822,23378,-1,,,,,
12823,23379,1062,Benzenoids,0.9,superclass,5.0,In silico
12824,23380,1062,Benzenoids,0.9,superclass,5.0,In silico
12825,23384,-1,,,,,
12826,23387,-1,,,,,
12827,23391,-1,,,,,
12828,23394,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
12829,23399,-1,,,,,
12830,23400,103,Lipids and lipid-like molecules,1.0,superclass,10.0,In silico
12831,23404,-1,,,,,
12832,23411,-1,,,,,
12833,23412,-1,,,,,
12834,23420,-1,,,,,
12835,23421,-1,,,,,
12836,23424,-1,,,,,
12837,23425,-1,,,,,
12838,23426,353,,,,,
12839,23427,494,Lipids and lipid-like molecules,0.9,superclass,10.0,In silico
12840,23428,900,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
12841,23429,820,Lipids and lipid-like molecules,0.85,superclass,28.0,In silico
12842,23430,-1,,,,,
12843,23432,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
12844,23433,12,Lipids and lipid-like molecules,0.7379310344827587,superclass,58.0,In silico
12845,23435,-1,,,,,
12846,23437,2734,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,3.0,In silico
12847,23438,-1,,,,,
12848,23439,-1,,,,,
12849,23440,-1,,,,,
12850,23441,2097,"Nucleosides, nucleotides, and analogues;Purine nucleosides",0.75,class,4.0,In silico
12851,23442,-1,,,,,
12852,23443,466,Lipids and lipid-like molecules;Fatty Acyls,0.7999999999999999,class,10.0,Library
12853,23444,1464,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,1.0,In silico
12854,23447,-1,,,,,
12855,23450,-1,,,,,
12856,23457,-1,,,,,
12857,23459,-1,,,,,
12858,23461,-1,,,,,
12859,23465,551,Lipids and lipid-like molecules;Sphingolipids,1.0,class,2.0,In silico
12860,23467,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
12861,23470,2994,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphoethanolamines,1.0,subclass,2.0,In silico
12862,23472,51,Lipids and lipid-like molecules,0.6609756097560976,superclass,41.0,In silico
12863,23478,-1,,,,,
12864,23481,-1,,,,,
12865,23482,100,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.1,subclass,4.0,Library
12866,23493,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
12867,23495,-1,,,,,
12868,23498,91,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,3.0,Library
12869,23507,-1,,,,,
12870,23514,-1,,,,,
12871,23516,51,Lipids and lipid-like molecules,0.6609756097560976,superclass,41.0,In silico
12872,23519,-1,,,,,
12873,23520,1003,Lipids and lipid-like molecules,1.1,superclass,2.0,In silico
12874,23522,-1,,,,,
12875,23523,51,Lipids and lipid-like molecules,0.6609756097560976,superclass,41.0,In silico
12876,23526,1293,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.1,subclass,2.0,In silico
12877,23529,-1,,,,,
12878,23530,363,Lipids and lipid-like molecules;Sphingolipids;Ceramides,0.9823529411764705,subclass,17.0,In silico
12879,23533,2418,Lipids and lipid-like molecules;Fatty Acyls;Lineolic acids and derivatives,1.0,subclass,4.0,In silico
12880,23534,12,Lipids and lipid-like molecules,0.7379310344827587,superclass,58.0,In silico
12881,23535,-1,,,,,
12882,23539,433,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
12883,23541,-1,,,,,
12884,23544,2677,Lipids and lipid-like molecules;Fatty Acyls;Lineolic acids and derivatives,1.0,subclass,1.0,Library
12885,23547,364,Lipids and lipid-like molecules;Sphingolipids,1.0,class,2.0,In silico
12886,23548,121,Organic oxygen compounds,0.6,superclass,20.0,In silico
12887,23549,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
12888,23553,-1,,,,,
12889,23554,-1,,,,,
12890,23555,154,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,3.0,In silico
12891,23557,-1,,,,,
12892,23559,-1,,,,,
12893,23569,2042,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9,subclass,5.0,In silico
12894,23575,-1,,,,,
12895,23584,-1,,,,,
12896,23585,96,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
12897,23585,96,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
12898,23596,621,Lipids and lipid-like molecules,1.0,superclass,2.0,In silico
12899,23600,-1,,,,,
12900,23604,-1,,,,,
12901,23610,-1,,,,,
12902,23615,235,Lipids and lipid-like molecules,0.725,superclass,8.0,In silico
12903,23621,-1,,,,,
12904,23624,552,,,,,
12905,23636,465,Lipids and lipid-like molecules,0.6,superclass,5.0,In silico
12906,23638,465,Lipids and lipid-like molecules,0.6,superclass,5.0,In silico
